trade_id,strategy_version,asset,decision,confidence,reference_timestamp_iso,settlement_target_iso,settlement_observed_iso,result,created_iso
shadow-snapback-v1_1789421645000_i9gbsa,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:34:06.061Z,2026-09-14T21:35:06.061Z,2026-09-14T21:35:10.061Z,LOSS,2026-09-14T21:34:05.512Z
shadow-snapback-v1_1789421585000_6kcicd,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:33:09.892Z,2026-09-14T21:34:09.892Z,2026-09-14T21:34:10.469Z,DRAW,2026-09-14T21:33:10.510Z
shadow-snapback-v1_1789420990000_6zaxmv,shadow-snapback-v1,EUR/NZD,SELL,0.8044584768465193,2026-09-14T21:23:14.569Z,2026-09-14T21:24:14.569Z,2026-09-14T21:24:23.179Z,WIN,2026-09-14T21:23:15.484Z
shadow-snapback-v1_1789420980000_0ezlij,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:23:03.872Z,2026-09-14T21:24:03.872Z,2026-09-14T21:24:23.179Z,LOSS,2026-09-14T21:23:05.483Z
shadow-snapback-v1_1789420975000_jzrfs8,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:22:59.878Z,2026-09-14T21:23:59.878Z,2026-09-14T21:24:23.179Z,LOSS,2026-09-14T21:23:00.483Z
shadow-snapback-v1_1789420875000_vt04c7,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:21:19.810Z,2026-09-14T21:22:19.810Z,2026-09-14T21:22:21.057Z,WIN,2026-09-14T21:21:20.479Z
shadow-snapback-v1_1789420770000_k6bn1f,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:19:30.597Z,2026-09-14T21:20:30.597Z,2026-09-14T21:20:33.910Z,WIN,2026-09-14T21:19:30.474Z
shadow-snapback-v1_1789420760000_j02yvp,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:19:24.075Z,2026-09-14T21:20:24.075Z,2026-09-14T21:20:25.315Z,WIN,2026-09-14T21:19:25.474Z
shadow-snapback-v1_1789420745000_ge7kn7,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:19:05.904Z,2026-09-14T21:20:05.904Z,2026-09-14T21:20:10.936Z,LOSS,2026-09-14T21:19:05.474Z
shadow-snapback-v1_1789420730000_o1jdfa,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:18:51.437Z,2026-09-14T21:19:51.437Z,2026-09-14T21:19:53.224Z,LOSS,2026-09-14T21:18:50.474Z
shadow-snapback-v1_1789420720000_u7qvjf,shadow-snapback-v1,EUR/NZD,BUY,0.8318480223206851,2026-09-14T21:18:42.381Z,2026-09-14T21:19:42.381Z,2026-09-14T21:19:51.086Z,LOSS,2026-09-14T21:18:45.474Z
